polyu_id,note_count,beat_count,is_duration_pred,has_rhythm_marked,qupai,source,volume,volume_region,volume_mode,qupai_brackets_removed
1596.1,71,38,False,True,《鮑老兒》,元人百種,14,北詞,中呂調套曲,鮑老兒
1596.2,97,55,False,True,《十二月》,元人百種,14,北詞,中呂調套曲,十二月
1597.1,81,53,False,True,《堯民歌》,元人百種,14,北詞,中呂調套曲,堯民歌
1598.1,64,27,False,True,《亂柳葉》,元人百種,14,北詞,中呂調套曲,亂柳葉
1599.1,69,30,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1599.2,71,32,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1600.1,61,5,False,False,《煞尾》,元人百種,14,北詞,中呂調套曲,煞尾
1603.1,81,8,False,False,《粉蝶兒》,元人百種,14,北詞,中呂調套曲,粉蝶兒
1603.2,72,9,False,False,《醉春風》,元人百種,14,北詞,中呂調套曲,醉春風
1604.1,39,6,False,False,《呌聲》,元人百種,14,北詞,中呂調套曲,呌聲
1604.2,84,34,False,True,《剔銀燈》,元人百種,14,北詞,中呂調套曲,剔銀燈
1605.1,59,25,False,True,《蔓菁菜》,元人百種,14,北詞,中呂調套曲,蔓菁菜
1606.1,45,20,False,True,《白鶴子》,元人百種,14,北詞,中呂調套曲,白鶴子
1606.2,57,17,False,True,《白鶴子》,元人百種,14,北詞,中呂調套曲,白鶴子
1607.1,82,32,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1608.1,69,29,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1608.2,102,47,False,True,《滿庭芳》,元人百種,14,北詞,中呂調套曲,滿庭芳
1609.1,59,38,False,True,《十二月》,元人百種,14,北詞,中呂調套曲,十二月
1610.1,78,47,False,True,《堯民歌》,元人百種,14,北詞,中呂調套曲,堯民歌
1611.1,42,4,False,False,《煞尾》,元人百種,14,北詞,中呂調套曲,煞尾
1613.1,93,8,False,False,《粉蝶兒》,元人百種,14,北詞,中呂調套曲,粉蝶兒
1613.2,95,9,False,False,《醉春風》,元人百種,14,北詞,中呂調套曲,醉春風
1614.1,122,36,False,True,《滿庭芳》,元人百種,14,北詞,中呂調套曲,滿庭芳
1615.1,144,49,False,True,《普天樂》,元人百種,14,北詞,中呂調套曲,普天樂
1616.1,101,34,False,True,《迎仙客》,元人百種,14,北詞,中呂調套曲,迎仙客
1617.1,108,42,False,True,《石榴花》,元人百種,14,北詞,中呂調套曲,石榴花
1618.1,106,45,False,True,《闘鵪鶉》,元人百種,14,北詞,中呂調套曲,闘鵪鶉
1618.2,82,31,True,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1619.1,86,31,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1620.1,66,40,False,True,《十二月》,元人百種,14,北詞,中呂調套曲,十二月
1620.2,81,54,False,True,《堯民歌》,元人百種,14,北詞,中呂調套曲,堯民歌
1621.1,118,47,False,True,《耍孩兒》,元人百種,14,北詞,中呂調套曲,耍孩兒
1622.1,51,5,False,False,《煞尾》,元人百種,14,北詞,中呂調套曲,煞尾
1623.1,97,8,False,False,《粉蝶兒》,元人百種,14,北詞,中呂調套曲,粉蝶兒
1623.2,111,8,False,False,《醉春風》,元人百種,14,北詞,中呂調套曲,醉春風
1624.1,82,8,False,False,《迎仙客》,元人百種,14,北詞,中呂調套曲,迎仙客
1625.1,108,40,False,True,《紅繡鞋》,元人百種,14,北詞,中呂調套曲,紅繡鞋
1626.1,132,57,False,True,《普天樂》,元人百種,14,北詞,中呂調套曲,普天樂
1627.1,147,55,False,True,《石榴花》,元人百種,14,北詞,中呂調套曲,石榴花
1628.1,121,53,False,True,《闘鵪鶉》,元人百種,14,北詞,中呂調套曲,闘鵪鶉
1628.2,104,30,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1629.1,75,24,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1630.1,99,43,False,True,《十二月》,元人百種,14,北詞,中呂調套曲,十二月
1631.1,105,49,False,True,《堯民歌》,元人百種,14,北詞,中呂調套曲,堯民歌
1631.2,162,93,False,True,《哨遍》,元人百種,14,北詞,中呂調套曲,哨遍
1633.1,148,55,False,True,《耍孩兒》,元人百種,14,北詞,中呂調套曲,耍孩兒
1634.1,136,53,False,True,《四煞》,元人百種,14,北詞,中呂調套曲,四煞
1635.1,125,44,False,True,《三煞》,元人百種,14,北詞,中呂調套曲,三煞
1636.1,119,55,False,True,《二煞》,元人百種,14,北詞,中呂調套曲,二煞
1637.1,54,6,False,False,《煞尾》,元人百種,14,北詞,中呂調套曲,煞尾
1639.1,87,7,False,False,《粉蝶兒》,元人百種,14,北詞,中呂調套曲,粉蝶兒
1639.2,96,32,False,True,《迎仙客》,元人百種,14,北詞,中呂調套曲,迎仙客
1640.1,62,18,False,True,《快活三》,元人百種,14,北詞,中呂調套曲,快活三
1641.1,149,49,False,True,《朝天子》,元人百種,14,北詞,中呂調套曲,朝天子
1641.2,85,36,False,True,《紅繡鞋》,元人百種,14,北詞,中呂調套曲,紅繡鞋
1642.1,85,37,False,True,《剔銀燈》,元人百種,14,北詞,中呂調套曲,剔銀燈
1643.1,73,28,False,True,《蔓菁菜》,元人百種,14,北詞,中呂調套曲,蔓菁菜
1643.2,95,33,False,True,《翠盤秋》,元人百種,14,北詞,中呂調套曲,翠盤秋
1644.1,95,34,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1645.1,137,51,False,True,《滿庭芳》,元人百種,14,北詞,中呂調套曲,滿庭芳
1646.1,71,33,False,True,《倘秀才》,元人百種,14,北詞,中呂調套曲,倘秀才
1647.1,165,55,False,True,《靈壽杖》,元人百種,14,北詞,中呂調套曲,靈壽杖
1648.1,68,29,False,True,《倘秀才》,元人百種,14,北詞,中呂調套曲,倘秀才
1648.2,122,64,False,True,《滾繡毬》,元人百種,14,北詞,中呂調套曲,滾繡毬
1649.1,81,41,False,True,《伴讀書》,元人百種,14,北詞,中呂調套曲,伴讀書
1650.1,78,41,False,True,《笑和尚》,元人百種,14,北詞,中呂調套曲,笑和尚
1651.1,66,5,False,False,《煞尾》,元人百種,14,北詞,中呂調套曲,煞尾
1653.1,98,7,False,False,《粉蝶兒》,元人百種,14,北詞,中呂調套曲,粉蝶兒
1653.2,115,10,False,False,《醉春風》,元人百種,14,北詞,中呂調套曲,醉春風
1654.1,62,20,False,True,《快活三》,元人百種,14,北詞,中呂調套曲,快活三
1655.1,186,58,False,True,《朝天子》,元人百種,14,北詞,中呂調套曲,朝天子
1656.1,96,28,False,True,《四邊靜》,元人百種,14,北詞,中呂調套曲,四邊靜
1657.1,154,49,False,True,《普天樂》,元人百種,14,北詞,中呂調套曲,普天樂
1658.1,105,33,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1659.1,93,34,False,True,《上小樓》,元人百種,14,北詞,中呂調套曲,上小樓
1660.1,76,36,False,True,《脫布衫》,元人百種,14,北詞,中呂調套曲,脫布衫
1660.2,74,32,False,True,《小梁州》,元人百種,14,北詞,中呂調套曲,小梁州
1661.1,59,25,False,True,《小梁州》,元人百種,14,北詞,中呂調套曲,小梁州
1662.1,143,55,False,True,《耍孩兒》,元人百種,14,北詞,中呂調套曲,耍孩兒
1663.1,71,23,False,True,《煞尾》,元人百種,14,北詞,中呂調套曲,煞尾
1665.1,77,8,False,False,《粉蝶兒》,雍熙樂府,14,北詞,中呂調套曲,粉蝶兒
1665.2,80,9,False,False,《醉春風》,雍熙樂府,14,北詞,中呂調套曲,醉春風
1666.1,115,30,False,True,《紅繡鞋》,雍熙樂府,14,北詞,中呂調套曲,紅繡鞋
1667.1,152,39,False,True,《石榴花》,雍熙樂府,14,北詞,中呂調套曲,石榴花
1668.1,126,45,False,True,《闘鵪鶉》,雍熙樂府,14,北詞,中呂調套曲,闘鵪鶉
1668.2,105,31,False,True,《上小樓》,雍熙樂府,14,北詞,中呂調套曲,上小樓
1669.1,161,57,False,True,《齊天樂》,雍熙樂府,14,北詞,中呂調套曲,齊天樂
1670.1,81,30,False,True,《紅杉兒》,雍熙樂府,14,北詞,中呂調套曲,紅杉兒
1671.1,141,46,False,True,《滿庭芳》,雍熙樂府,14,北詞,中呂調套曲,滿庭芳
1672.1,154,53,False,True,《耍孩兒》,雍熙樂府,14,北詞,中呂調套曲,耍孩兒
1673.1,140,55,False,True,《四煞》,雍熙樂府,14,北詞,中呂調套曲,四煞
1673.2,101,44,False,True,《三煞》,雍熙樂府,14,北詞,中呂調套曲,三煞
1674.1,92,51,False,True,《二煞》,雍熙樂府,14,北詞,中呂調套曲,二煞
1675.1,43,5,False,False,《煞尾》,雍熙樂府,14,北詞,中呂調套曲,煞尾
1677.1,85,8,False,False,《粉蝶兒》,雍熙樂府,14,北詞,中呂調套曲,粉蝶兒
1677.2,91,9,False,False,《醉春風》,雍熙樂府,14,北詞,中呂調套曲,醉春風
1678.1,69,25,False,True,《快活三》,雍熙樂府,14,北詞,中呂調套曲,快活三
1679.1,150,50,False,True,《朝天子》,雍熙樂府,14,北詞,中呂調套曲,朝天子
1680.1,57,19,False,True,《快活三》,雍熙樂府,14,北詞,中呂調套曲,快活三
1680.2,118,43,False,True,《六么遍》,雍熙樂府,14,北詞,中呂調套曲,六么遍
1681.1,157,89,False,True,《六么序》,雍熙樂府,14,北詞,中呂調套曲,六么序
1682.1,102,46,False,True,《鮑老兒》,雍熙樂府,14,北詞,中呂調套曲,鮑老兒
1683.1,130,57,False,True,《古鮑老》,雍熙樂府,14,北詞,中呂調套曲,古鮑老
1684.1,96,39,False,True,《剔銀燈》,雍熙樂府,14,北詞,中呂調套曲,剔銀燈
1685.1,72,26,False,True,《蔓菁菜》,雍熙樂府,14,北詞,中呂調套曲,蔓菁菜
1686.1,112,72,False,True,《柳青娘》,雍熙樂府,14,北詞,中呂調套曲,柳青娘
1686.2,148,105,False,True,《道和》,雍熙樂府,14,北詞,中呂調套曲,道和
1697.1,91,8,True,False,《粉蝶兒》,雍熙樂府,15,北詞,中呂調套曲,粉蝶兒
1698.1,116,42,True,True,《醉春風》,雍熙樂府,15,北詞,中呂調套曲,醉春風
1698.2,145,49,True,True,《普天樂》,雍熙樂府,15,北詞,中呂調套曲,普天樂
1699.1,116,42,True,True,《水仙子》,雍熙樂府,15,北詞,中呂調套曲,水仙子
1701.1,59,24,True,True,《醉高歌》,雍熙樂府,15,北詞,中呂調套曲,醉高歌
1701.2,54,20,True,True,《快活三》,雍熙樂府,15,北詞,中呂調套曲,快活三
1701.3,98,35,True,True,《剔銀燈》,雍熙樂府,15,北詞,中呂調套曲,剔銀燈
1702.1,59,22,True,True,《蔓菁菜》,雍熙樂府,15,北詞,中呂調套曲,蔓菁菜
1705.1,92,8,True,False,《粉蝶兒》,詞林摘艷,15,北詞,中呂調套曲,粉蝶兒
1705.2,73,9,True,False,《醉春風》,詞林摘艷,15,北詞,中呂調套曲,醉春風
1706.1,86,35,True,True,《紅繡鞋》,詞林摘艷,15,北詞,中呂調套曲,紅繡鞋
1707.1,137,55,True,True,《石榴花》,詞林摘艷,15,北詞,中呂調套曲,石榴花
1708.1,93,51,True,True,《闘鵪鶉》,詞林摘艷,15,北詞,中呂調套曲,闘鵪鶉
1708.2,111,51,True,True,《滿庭芳》,詞林摘艷,15,北詞,中呂調套曲,滿庭芳
1709.1,47,17,True,True,《快活三》,詞林摘艷,15,北詞,中呂調套曲,快活三
1710.1,154,54,True,True,《朝天子》,詞林摘艷,15,北詞,中呂調套曲,朝天子
1711.1,94,30,True,True,《上小樓》,詞林摘艷,15,北詞,中呂調套曲,上小樓
1712.1,89,30,True,True,《上小樓》,詞林摘艷,15,北詞,中呂調套曲,上小樓
1712.2,84,30,True,True,《上小樓》,詞林摘艷,15,北詞,中呂調套曲,上小樓
1713.1,66,42,True,True,《十二月》,詞林摘艷,15,北詞,中呂調套曲,十二月
1714.1,143,55,False,True,《堯民歌》,詞林摘艷,15,北詞,中呂調套曲,堯民歌
1715.1,140,37,False,True,《耍孩兒》,詞林摘艷,15,北詞,中呂調套曲,耍孩兒
1716.1,137,39,False,True,《七煞》,詞林摘艷,15,北詞,中呂調套曲,七煞
1717.1,128,53,False,True,《六煞》,詞林摘艷,15,北詞,中呂調套曲,六煞
1718.1,110,59,False,True,《五煞》,詞林摘艷,15,北詞,中呂調套曲,五煞
1719.1,119,35,False,True,《四煞》,詞林摘艷,15,北詞,中呂調套曲,四煞
1720.1,121,35,False,True,《三煞》,詞林摘艷,15,北詞,中呂調套曲,三煞
1721.1,144,53,False,True,《二煞》,詞林摘艷,15,北詞,中呂調套曲,二煞
1723.1,115,56,False,True,《一煞》,詞林摘艷,15,北詞,中呂調套曲,一煞
1724.1,49,5,False,False,《煞尾》,詞林摘艷,15,北詞,中呂調套曲,煞尾
1725.1,99,8,False,False,《粉蝶兒》,北宮詞紀,15,北詞,中呂調套曲,粉蝶兒
1725.2,100,31,False,True,《醉春風》,北宮詞紀,15,北詞,中呂調套曲,醉春風
1726.1,89,29,False,True,《迎仙客》,北宮詞紀,15,北詞,中呂調套曲,迎仙客
1727.1,122,50,True,True,《普天樂》,北宮詞紀,15,北詞,中呂調套曲,普天樂
1727.2,78,30,True,True,《十二月》,北宮詞紀,15,北詞,中呂調套曲,十二月
1728.1,94,45,True,True,《堯民歌》,北宮詞紀,15,北詞,中呂調套曲,堯民歌
1729.1,52,6,True,False,《淨瓶兒煞》,北宮詞紀,15,北詞,中呂調套曲,淨瓶兒煞
1731.1,97,8,True,False,《粉蝶兒》,北宮詞紀,15,北詞,中呂調套曲,粉蝶兒
1731.2,101,3,False,False,《醉春風》,北宮詞紀,15,北詞,中呂調套曲,醉春風
1732.1,86,19,False,True,《呌聲》,北宮詞紀,15,北詞,中呂調套曲,呌聲
1733.1,69,35,False,True,《山坡裏羊》,北宮詞紀,15,北詞,中呂調套曲,山坡裏羊
1733.2,105,19,False,True,《快活三》,北宮詞紀,15,北詞,中呂調套曲,快活三
1734.1,53,24,False,True,《鮑老兒》,北宮詞紀,15,北詞,中呂調套曲,鮑老兒
1735.1,123,53,False,True,《古鮑老》,北宮詞紀,15,北詞,中呂調套曲,古鮑老
1735.2,114,46,False,True,《紅芍藥》,北宮詞紀,15,北詞,中呂調套曲,紅芍藥
1736.1,86,45,False,True,《剔銀燈》,北宮詞紀,15,北詞,中呂調套曲,剔銀燈
1737.1,57,30,False,True,《蔓菁菜》,北宮詞紀,15,北詞,中呂調套曲,蔓菁菜
1738.1,98,64,False,True,《柳青娘》,北宮詞紀,15,北詞,中呂調套曲,柳青娘
1738.2,140,104,False,True,《道和》,北宮詞紀,15,北詞,中呂調套曲,道和
1740.1,58,6,False,False,《啄木兒煞》,北宮詞紀,15,北詞,中呂調套曲,啄木兒煞
1741.1,114,38,False,True,《粉蝶兒》,北宮詞紀,15,北詞,中呂調套曲,粉蝶兒
1741.2,98,37,False,True,《醉春風》,北宮詞紀,15,北詞,中呂調套曲,醉春風
1742.1,95,39,False,True,《紅繡鞋》,北宮詞紀,15,北詞,中呂調套曲,紅繡鞋
1743.1,68,25,False,True,《喜春來》,北宮詞紀,15,北詞,中呂調套曲,喜春來
1743.2,56,24,False,True,《醉高歌》,北宮詞紀,15,北詞,中呂調套曲,醉高歌
1744.1,156,95,False,True,《哨遍》,北宮詞紀,15,北詞,中呂調套曲,哨遍
1745.1,105,42,False,True,《臉兒紅》,北宮詞紀,15,北詞,中呂調套曲,臉兒紅
1745.2,48,26,False,True,《墻頭花》,北宮詞紀,15,北詞,中呂調套曲,墻頭花
1746.1,93,46,False,True,《瑤臺月》,北宮詞紀,15,北詞,中呂調套曲,瑤臺月
1747.1,56,29,False,True,《墻頭花》,北宮詞紀,15,北詞,中呂調套曲,墻頭花
1747.2,141,49,False,True,《耍孩兒》,北宮詞紀,15,北詞,中呂調套曲,耍孩兒
1748.1,95,41,False,True,《一煞》,北宮詞紀,15,北詞,中呂調套曲,一煞
1749.1,50,5,False,False,《煞尾》,北宮詞紀,15,北詞,中呂調套曲,煞尾
1751.1,125,8,True,False,《粉蝶兒》,西天取經,15,北詞,中呂調套曲,粉蝶兒
1751.2,94,6,True,False,《醉春風》,西天取經,15,北詞,中呂調套曲,醉春風
1752.1,107,33,True,True,《迎仙客》,西天取經,15,北詞,中呂調套曲,迎仙客
1753.1,126,45,True,True,《石榴花》,西天取經,15,北詞,中呂調套曲,石榴花
1754.1,133,51,True,True,《闘鵪鶉》,西天取經,15,北詞,中呂調套曲,闘鵪鶉
1754.2,89,31,True,True,《上小樓》,西天取經,15,北詞,中呂調套曲,上小樓
1755.1,78,32,True,True,《上小樓》,西天取經,15,北詞,中呂調套曲,上小樓
1756.1,73,47,True,True,《十二月》,西天取經,15,北詞,中呂調套曲,十二月
1757.1,95,65,True,True,《堯民歌》,西天取經,15,北詞,中呂調套曲,堯民歌
1758.1,48,4,True,False,《煞尾》,西天取經,15,北詞,中呂調套曲,煞尾
1759.1,82,7,True,False,《粉蝶兒》,西天取經,15,北詞,中呂調套曲,粉蝶兒
1759.2,138,50,True,True,《六么遍》,西天取經,15,北詞,中呂調套曲,六么遍
1760.1,85,31,True,True,《上小樓》,西天取經,15,北詞,中呂調套曲,上小樓
1761.1,75,28,True,True,《上小樓》,西天取經,15,北詞,中呂調套曲,上小樓
1762.1,65,27,True,True,《喬捉蛇》,西天取經,15,北詞,中呂調套曲,喬捉蛇
1762.2,63,35,True,True,《十二月》,西天取經,15,北詞,中呂調套曲,十二月
1763.1,88,52,True,True,《堯民歌》,西天取經,15,北詞,中呂調套曲,堯民歌
1764.1,109,55,False,True,《耍孩兒》,西天取經,15,北詞,中呂調套曲,耍孩兒
1764.2,79,44,False,True,《一煞》,西天取經,15,北詞,中呂調套曲,一煞
1765.1,54,4,False,False,《煞尾》,西天取經,15,北詞,中呂調套曲,煞尾
1767.1,90,8,False,False,《粉蝶兒》,東窓事犯,15,北詞,中呂調套曲,粉蝶兒
1767.2,117,7,False,False,《粉蝶兒》,東窓事犯,15,北詞,中呂調套曲,粉蝶兒
1768.1,130,10,False,False,《醉春風》,東窓事犯,15,北詞,中呂調套曲,醉春風
1769.1,117,27,False,True,《迎仙客》,東窓事犯,15,北詞,中呂調套曲,迎仙客
1770.1,182,53,False,True,《石榴花》,東窓事犯,15,北詞,中呂調套曲,石榴花
1771.1,135,51,False,True,《闘鵪鶉》,東窓事犯,15,北詞,中呂調套曲,闘鵪鶉
1772.1,128,39,False,True,《紅繡鞋》,東窓事犯,15,北詞,中呂調套曲,紅繡鞋
1773.1,95,53,False,True,《十二月》,東窓事犯,15,北詞,中呂調套曲,十二月
1774.1,88,48,False,True,《堯民歌》,東窓事犯,15,北詞,中呂調套曲,堯民歌
1775.1,57,25,False,True,《快活三》,東窓事犯,15,北詞,中呂調套曲,快活三
1775.2,142,44,False,True,《朝天子》,東窓事犯,15,北詞,中呂調套曲,朝天子
1776.1,116,53,False,True,《耍孩兒》,東窓事犯,15,北詞,中呂調套曲,耍孩兒
1777.1,67,4,False,False,《煞尾》,東窓事犯,15,北詞,中呂調套曲,煞尾
1779.1,96,7,False,False,《粉蝶兒》,邯鄲夢,15,北詞,中呂調套曲,粉蝶兒
1779.2,109,8,False,False,《醉春風》,邯鄲夢,15,北詞,中呂調套曲,醉春風
1780.1,100,28,False,True,《紅繡鞋》,邯鄲夢,15,北詞,中呂調套曲,紅繡鞋
1781.1,131,37,False,True,《迎仙客》,邯鄲夢,15,北詞,中呂調套曲,迎仙客
1782.1,130,39,False,True,《石榴花》,邯鄲夢,15,北詞,中呂調套曲,石榴花
1782.2,119,46,False,True,《闘鵪鶉》,邯鄲夢,15,北詞,中呂調套曲,闘鵪鶉
1783.1,105,33,False,True,《上小樓》,邯鄲夢,15,北詞,中呂調套曲,上小樓
1784.1,102,32,False,True,《上小樓》,邯鄲夢,15,北詞,中呂調套曲,上小樓
1785.1,53,17,False,True,《白鶴子》,邯鄲夢,15,北詞,中呂調套曲,白鶴子
1785.2,57,18,False,True,《白鶴子》,邯鄲夢,15,北詞,中呂調套曲,白鶴子
1786.1,59,17,False,True,《白鶴子》,邯鄲夢,15,北詞,中呂調套曲,白鶴子
1787.1,51,14,False,True,《白鶴子》,邯鄲夢,15,北詞,中呂調套曲,白鶴子
1787.2,58,20,False,True,《快活三》,邯鄲夢,15,北詞,中呂調套曲,快活三
1788.1,90,32,False,True,《十二月》,邯鄲夢,15,北詞,中呂調套曲,十二月
1788.2,145,48,False,True,《滿庭芳》,邯鄲夢,15,北詞,中呂調套曲,滿庭芳
1789.1,145,57,True,True,《耍孩兒》,邯鄲夢,15,北詞,中呂調套曲,耍孩兒
1790.1,64,5,False,False,《煞尾》,邯鄲夢,15,北詞,中呂調套曲,煞尾
1793.1,73,26,False,True,《喜春來》,勸善金科,15,北詞,中呂調套曲,喜春來
1793.2,123,49,False,True,《石榴花》,勸善金科,15,北詞,中呂調套曲,石榴花
1794.1,109,47,False,True,《滿庭芳》,勸善金科,15,北詞,中呂調套曲,滿庭芳
1795.1,85,45,False,True,《紅芍藥》,勸善金科,15,北詞,中呂調套曲,紅芍藥
1796.1,80,44,False,True,《攤破喜春來》,勸善金科,15,北詞,中呂調套曲,攤破喜春來
1796.2,71,34,False,True,《喬捉蛇》,勸善金科,15,北詞,中呂調套曲,喬捉蛇
1797.1,55,4,False,False,《煞尾》,勸善金科,15,北詞,中呂調套曲,煞尾
1801.1,153,50,False,True,《北石榴花》,雍熙樂府,16,合套,中呂調合套,北石榴花
1802.1,205,88,False,True,《南好事近》,雍熙樂府,16,合套,中呂調合套,南好事近
1802.2,121,50,False,True,《北普天樂》,雍熙樂府,16,合套,中呂調合套,北普天樂
1803.1,175,63,False,True,《南千秋歲》,雍熙樂府,16,合套,中呂調合套,南千秋歲
1804.1,81,30,False,True,《北上小樓》,雍熙樂府,16,合套,中呂調合套,北上小樓
1805.1,148,105,False,True,《南越恁好》,雍熙樂府,16,合套,中呂調合套,南越恁好
1806.1,42,26,False,True,《北十二月》,雍熙樂府,16,合套,中呂調合套,北十二月
1806.2,58,45,False,True,《南紅繡鞋》,雍熙樂府,16,合套,中呂調合套,南紅繡鞋
1807.1,81,47,False,True,《北堯民歌》,雍熙樂府,16,合套,中呂調合套,北堯民歌
1808.1,63,25,False,True,《南意不盡》,雍熙樂府,16,合套,中呂調合套,南意不盡
1809.1,106,9,False,False,《北粉蝶兒》,金雀記,16,合套,中呂調合套,北粉蝶兒
1809.2,186,97,False,True,《南好事近》,金雀記,16,合套,中呂調合套,南好事近
1810.1,215,72,False,True,《北石榴花》,金雀記,16,合套,中呂調合套,北石榴花
1811.1,117,56,False,True,《南好事近》,金雀記,16,合套,中呂調合套,南好事近
1812.1,157,71,False,True,《北闘鵪鶉》,金雀記,16,合套,中呂調合套,北闘鵪鶉
1813.1,87,52,False,True,《南撲燈蛾》,金雀記,16,合套,中呂調合套,南撲燈蛾
1814.1,99,45,False,True,《北上小樓》,金雀記,16,合套,中呂調合套,北上小樓
1815.1,80,53,False,True,《南撲燈蛾》,金雀記,16,合套,中呂調合套,南撲燈蛾
1816.1,50,21,False,True,《北尾聲》,金雀記,16,合套,中呂調合套,北尾聲
1823.1,85,6,False,False,《帝臺春》,月令承應,17,南詞,大石調引,帝臺春
1824.1,78,7,False,False,《醜奴兒》,月令承應,17,南詞,大石調引,醜奴兒
1825.1,46,6,False,False,《烏夜啼》,月令承應,17,南詞,大石調引,烏夜啼
1825.2,46,4,False,False,《玉樓春》,月令承應,17,南詞,大石調引,玉樓春
1826.1,45,7,False,False,《少年遊（玉臘梅枝、小闌干）》,月令承應,17,南詞,大石調引,少年遊
1826.2,65,7,False,False,《少年遊（玉臘梅枝、小闌干）》,梅嶺記,17,南詞,大石調引,少年遊
1827.1,72,7,False,False,《東風第一枝》,拜月亭,17,南詞,大石調引,東風第一枝
1828.1,59,6,False,False,《碧玉令》,臥冰記,17,南詞,大石調引,碧玉令
1828.2,79,9,False,False,《驀山溪（上陽春）》,南柯夢,17,南詞,大石調引,驀山溪
1829.1,167,15,False,False,《燭影搖紅（憶故人）》,周邦彥詞,17,南詞,大石調引,燭影搖紅
1830.1,157,18,False,False,《夜合花》,晁補之詞,17,南詞,大石調引,夜合花
1831.1,133,16,False,False,《柳初新》,柳永詞,17,南詞,大石調引,柳初新
1833.1,72,8,False,False,《陽關引（古陽關）》,玉鏡記,17,南詞,大石調引,陽關引
1833.2,42,3,False,False,《步虛聲》,繡襦記,17,南詞,大石調引,步虛聲
1834.1,106,12,False,False,《蓬萊仙》,綠綺記,17,南詞,大石調引,蓬萊仙
1835.1,38,6,False,False,《珠絡索》,玉簪記,17,南詞,大石調引,珠絡索
1835.2,45,5,False,False,《東坡引》,玉簪記,17,南詞,大石調引,東坡引
1836.1,17,3,False,False,《長汚歌》,尋親記,17,南詞,大石調引,長汚歌
1836.2,30,4,True,False,《漁父引》,顧况詞,17,南詞,大石調引,漁父引
1851.1,99,33,False,True,《碧玉蕭》,月令承應,18,南詞,大石調正曲,碧玉蕭
1852.1,144,67,False,True,《碧玉蕭》,法宮雅奏,18,南詞,大石調正曲,碧玉蕭
1852.2,122,48,False,True,《長壽仙》,法宮雅奏,18,南詞,大石調正曲,長壽仙
1853.1,184,93,False,True,《長壽仙》,九九大慶,18,南詞,大石調正曲,長壽仙
1854.1,99,42,False,True,《賽觀音》,月令承應,18,南詞,大石調正曲,賽觀音
1855.1,112,48,False,True,《賽觀音》,月令承應,18,南詞,大石調正曲,賽觀音
1855.2,100,39,False,True,《人月圓（青衫濕）》,月令承應,18,南詞,大石調正曲,人月圓
1856.1,81,39,False,True,《人月圓（青衫濕）》,拜月亭,18,南詞,大石調正曲,人月圓
1857.1,87,39,False,True,《人月圓（青衫濕）》,拜月亭,18,南詞,大石調正曲,人月圓
1857.2,84,37,False,True,《人月圓（青衫濕）》,邯鄲夢,18,南詞,大石調正曲,人月圓
1858.1,215,109,False,True,《沙塞子（王河滾、沙磧子）》,月令承應,18,南詞,大石調正曲,沙塞子
1859.1,136,62,False,True,《沙塞子（王河滾、沙磧子）》,月令承應,18,南詞,大石調正曲,沙塞子
1860.1,127,63,False,True,《沙塞子（王河滾、沙磧子）》,月令承應,18,南詞,大石調正曲,沙塞子
1861.1,215,118,False,True,《沙塞子（王河滾、沙磧子）》,散曲,18,南詞,大石調正曲,沙塞子
1862.1,102,38,False,True,《沙塞子急》,月令承應,18,南詞,大石調正曲,沙塞子急
1863.1,108,41,False,True,《沙塞子急》,月令承應,18,南詞,大石調正曲,沙塞子急
1864.1,125,50,False,True,《催拍（急板令）》,月令承應,18,南詞,大石調正曲,催拍
1864.2,99,49,False,True,《催拍（急板令）》,拜月亭,18,南詞,大石調正曲,催拍
1865.1,125,57,False,True,《插花三臺》,月令承應,18,南詞,大石調正曲,插花三臺
1866.1,93,60,False,True,《插花三臺》,白兔記,18,南詞,大石調正曲,插花三臺
1867.1,124,51,True,True,《松下樂》,月令承應,18,南詞,大石調正曲,松下樂
1868.1,121,4,False,False,《松下樂》,散曲,18,南詞,大石調正曲,松下樂
1869.1,174,87,False,True,《海榴花》,月令承應,18,南詞,大石調正曲,海榴花
1870.1,113,46,False,True,《海榴花》,月令承應,18,南詞,大石調正曲,海榴花
1871.1,290,123,False,True,《滿院榴花》,散曲,18,南詞,大石調正曲,滿院榴花
1872.1,166,66,False,True,《滿院榴花》,散曲,18,南詞,大石調正曲,滿院榴花
1873.1,68,25,False,True,《芙蓉花》,月令承應,18,南詞,大石調正曲,芙蓉花
1874.1,67,25,False,True,《芙蓉花》,金印記,18,南詞,大石調正曲,芙蓉花
1875.1,132,55,False,True,《白芙蓉》,散曲,18,南詞,大石調正曲,白芙蓉
